,Unnamed: 0,address,zipcode,city,state,latitude,longitude,amount
2475,2475,1135 West 40th Avenue,80211.0,Denver,CO,39.771939,-105.000239,1183220.0
2477,2477,3439 West 24th Avenue,80211.0,Denver,CO,39.752687,-105.032503,630203.0
2479,2479,265 Stuart Street,80219.0,Denver,CO,39.721016,-105.043625,389233.0
2480,2480,341 Raleigh Street,80219.0,Denver,CO,39.722155,-105.042451,338178.0
2482,2482,1360 South Newton Street,80219.0,Denver,CO,39.692108000000005,-105.036397,312273.0
2484,2484,3162 West 27th Avenue,80211.0,Denver,CO,39.7557,-105.028241,531930.0
2485,2485,2370 South Madison Street,80210.0,Denver,CO,39.673538,-104.94621200000002,735865.0
2487,2487,920 Pennsylvania Street,80203.0,Denver,CO,39.730899,-104.980667,1466070.0
2490,2490,4 South Parker Road,80231.0,Denver,CO,39.694117,-104.893101,129860.0
2491,2491,4 South Parker Road,80231.0,Denver,CO,39.694117,-104.893101,129860.0
2493,2493,1823 Verbena Street,80220.0,Denver,CO,39.746118,-104.89083600000001,495721.0
2495,2495,3521 Raleigh Street,80212.0,Denver,CO,39.766218,-105.04196499999999,489795.0
2498,2498,3937 Umatilla Street,80211.0,Denver,CO,39.771234,-105.01267800000001,672960.0
2499,2499,137 South Ogden Street,80209.0,Denver,CO,39.713947999999995,-104.97606999999999,867374.0
2503,2503,9426 East Girard Avenue,80231.0,Denver,CO,39.653692,-104.87945400000001,287623.0
2504,2504,1300 East 21st Avenue,80205.0,Denver,CO,39.747881,-104.972059,4358892.0
2505,2505,3511 Lowell Boulevard,80211.0,Denver,CO,39.766094,-105.034952,528806.0
2506,2506,261 Fox Street,80223.0,Denver,CO,39.720495,-104.995493,687839.0
2507,2507,2935 West 2nd Avenue,80219.0,Denver,CO,39.720534,-105.02418300000001,360693.0
2508,2508,2715 Elizabeth Street,80205.0,Denver,CO,39.756046000000005,-104.95648700000001,742288.0
2509,2509,1266 South Vine Street,80210.0,Denver,CO,39.69352,-104.96256699999999,1068147.0
2510,2510,2754 South Vine Street,80210.0,Denver,CO,39.666712,-104.963076,739149.0
2512,2512,4231 Osceola Street,80212.0,Denver,CO,39.774364,-105.03841399999999,562992.0
2514,2514,1330 Elizabeth Street,80206.0,Denver,CO,39.737223,-104.95596100000002,280203.0
2515,2515,4 South Parker Road,80231.0,Denver,CO,39.694117,-104.893101,129860.0
2517,2517,501 South Ogden Street,80209.0,Denver,CO,39.707335,-104.975948,778944.0
2518,2518,2748 Fillmore Street,80205.0,Denver,CO,39.756665000000005,-104.95329699999999,671628.0
2522,2522,3426 Osceola Street,80212.0,Denver,CO,39.76549,-105.037838,579715.0
2524,2524,3934 Raleigh Street,80212.0,Denver,CO,39.771643,-105.041296,615199.0
2525,2525,6983 East Girard Avenue,80224.0,Denver,CO,39.655895,-104.90651399999999,388361.0
2526,2526,2530 West 35th Avenue,80211.0,Denver,CO,39.765093,-105.018123,436972.0
2527,2527,2477 South Josephine Street,80210.0,Denver,CO,39.671633,-104.958344,1383084.0
2529,2529,2477 South Josephine Street,80210.0,Denver,CO,39.671633,-104.958344,1383084.0
2530,2530,2483 South Josephine Street,80210.0,Denver,CO,39.671496000000005,-104.958344,2094558.0
2531,2531,2477 South Josephine Street,80210.0,Denver,CO,39.671633,-104.958344,1383084.0
2532,2532,2395 East Wesley Avenue,80210.0,Denver,CO,39.673203,-104.95846599999999,756606.0
2533,2533,2401 South Josephine Street,80210.0,Denver,CO,39.672867,-104.958344,492280.0
2535,2535,2393 South Josephine Street,80210.0,Denver,CO,39.673202,-104.958205,1544623.0
2537,2537,2393 South Josephine Street,80210.0,Denver,CO,39.673202,-104.958205,1544623.0
2538,2538,2395 East Wesley Avenue,80210.0,Denver,CO,39.673203,-104.95846599999999,756606.0
2539,2539,2457 South Josephine Street,80210.0,Denver,CO,39.671908,-104.958343,1256224.0
2540,2540,2411 South Josephine Street,80210.0,Denver,CO,39.672733,-104.958343,663789.0
2541,2541,2432 South Josephine Street,80210.0,Denver,CO,39.672326,-104.95756200000001,1352072.0
2542,2542,2501 South Josephine Street,80210.0,Denver,CO,39.671061,-104.958345,681662.0
2543,2543,2471 South Josephine Street,80210.0,Denver,CO,39.67177,-104.958343,1324021.0
2544,2544,2393 South Josephine Street,80210.0,Denver,CO,39.673202,-104.958205,1544623.0
2546,2546,2477 South Josephine Street,80210.0,Denver,CO,39.671633,-104.958344,1383084.0
2548,2548,2483 South Josephine Street,80210.0,Denver,CO,39.671496000000005,-104.958344,2094558.0
2549,2549,2395 East Wesley Avenue,80210.0,Denver,CO,39.673203,-104.95846599999999,756606.0
2550,2550,2427 South Josephine Street,80210.0,Denver,CO,39.672468,-104.958353,1407821.0
2551,2551,2430 Franklin Street,80205.0,Denver,CO,39.752527,-104.968052,560612.0
2555,2555,520 East 5th Avenue,80203.0,Denver,CO,39.723935,-104.980244,535022.0
2556,2556,461 South Logan Street,80209.0,Denver,CO,39.708213,-104.98320600000001,611169.0
2557,2557,575 Humboldt Street,80218.0,Denver,CO,39.725076,-104.969749,1214880.0
2558,2558,1826 East 33rd Avenue,80205.0,Denver,CO,39.763031,-104.965154,540441.0
2560,2560,3061 Curtis Street,80205.0,Denver,CO,39.761277,-104.976995,322334.0
2561,2561,60 Grant Street,80203.0,Denver,CO,39.717641,-104.98354599999999,682477.0
2562,2562,3615 High Street,80205.0,Denver,CO,39.767274,-104.965047,406395.0
2563,2563,203 Sherman Street,80203.0,Denver,CO,39.719518,-104.985275,750733.0
2564,2564,2934 Hooker Street,80211.0,Denver,CO,39.759177,-105.027829,532674.0
2565,2565,2935 West Park Place,80219.0,Denver,CO,39.719621999999994,-105.024188,375141.0
2566,2566,3705 Tejon Street,80211.0,Denver,CO,39.768214,-105.011522,707619.0
2570,2570,4510 Xavier Street,80212.0,Denver,CO,39.778655,-105.049451,602883.0
2571,2571,13100 Andrews Drive,80239.0,Denver,CO,39.785998,-104.836678,339183.0
2574,2574,3836 High Street,80205.0,Denver,CO,39.770782000000004,-104.96435100000001,397938.0
2580,2580,4583 Elm Court,80211.0,Denver,CO,39.780008,-105.02313400000001,733478.0
2582,2582,421 Josephine Street,80206.0,Denver,CO,39.722991,-104.9586,670402.0
2583,2583,742 West 5th Avenue,80204.0,Denver,CO,39.723927,-104.997129,298811.0
2584,2584,359 Fox Street,80223.0,Denver,CO,39.722035999999996,-104.9955,549809.0
2585,2585,2640 Williams Street,80210.0,Denver,CO,39.668611,-104.966123,535849.0
2587,2587,2361 Tremont Place,80205.0,Denver,CO,39.750681,-104.98031599999999,899628.0
2588,2588,4544 Zuni Street,80211.0,Denver,CO,39.778807,-105.01550300000001,642850.0
2589,2589,1368 Mariposa Street,80204.0,Denver,CO,39.738156,-105.00241899999999,437814.0
2590,2590,2826 West 38th Avenue,80211.0,Denver,CO,39.768947,-105.022755,479305.0
2591,2591,670 Fox Street,80204.0,Denver,CO,39.726982,-104.994879,659422.0
2593,2593,601 East 16th Avenue,80203.0,Denver,CO,39.741864,-104.979789,629745.0
2594,2594,3516 Gilpin Street,80205.0,Denver,CO,39.766156,-104.966829,447320.0
2595,2595,2969 Monroe Street,80210.0,Denver,CO,39.663008000000005,-104.945003,713451.0
2598,2598,930 Lowell Boulevard,80219.0,Denver,CO,39.699834,-105.034213,296812.0
2600,2600,3956 Alcott Street,80211.0,Denver,CO,39.771572,-105.017073,507817.0
2601,2601,2514 South Humboldt Street,80210.0,Denver,CO,39.670995,-104.96963000000001,482016.0
2602,2602,1610 Ames Court,80214.0,Lakewood,CO,39.742707,-105.054573,301044.0
2603,2603,814 24th Street,80205.0,Denver,CO,39.753358,-104.983824,421087.0
2604,2604,3139 West Conejos Place,80204.0,Denver,CO,39.74181,-105.02796699999999,352897.0
2606,2606,714 South Fillmore Street,80209.0,Denver,CO,39.703404,-104.953177,921991.0
2607,2607,4586 Fraser Way,80239.0,Denver,CO,39.775729999999996,-104.81311,333042.0
2609,2609,2623 South Vine Street,80210.0,Denver,CO,39.669004,-104.963251,608886.0
2610,2610,3721 Tejon Street,80211.0,Denver,CO,39.768488,-105.01151100000001,585613.0
2612,2612,2523 Tremont Place,80205.0,Denver,CO,39.752089,-104.978477,426315.0
2613,2613,2785 South Grant Street,80123.0,Littleton,CO,39.621196000000005,-105.02029499999999,453225.0
2614,2614,2501 Bryant Street,80211.0,Denver,CO,39.75376,-105.01938100000001,832610.0
2617,2617,2515 South Franklin Street,80210.0,Denver,CO,39.670999,-104.96909699999999,497665.0
2618,2618,612 Clayton Street,80206.0,Denver,CO,39.725912,-104.955205,676017.0
2619,2619,4524 Utica Street,80212.0,Denver,CO,39.778897,-105.04480600000001,889492.0
2620,2620,4895 Zuni Street,80221.0,Denver,CO,39.785469,-105.016176,340497.0
2621,2621,4935 West 33rd Avenue,80212.0,Denver,CO,39.764142,-105.05043899999998,709070.0
2622,2622,1663 Trenton Street,80231.0,Denver,CO,39.685846999999995,-104.89728799999999,428341.0
2623,2623,18963 East 53rd Avenue,80249.0,Denver,CO,39.792077,-104.76537900000001,357279.0
2624,2624,2064 South Lafayette Street,80210.0,Denver,CO,39.679108,-104.97076399999999,466569.0
2625,2625,1250 26th Street,80205.0,Denver,CO,39.758018,-104.984991,927976.0
2627,2627,3050 West 32nd Avenue,80211.0,Denver,CO,39.761765999999994,-105.026398,280862.0
2628,2628,1356 Utica Street,80204.0,Denver,CO,39.73768,-105.044839,665795.0
2629,2629,1422 Tennyson Street,80204.0,Denver,CO,39.738969,-105.04366200000001,440270.0
2631,2631,997 Osceola Street,80204.0,Denver,CO,39.732824,-105.03859299999999,331147.0
2632,2632,2758 West 22nd Avenue,80211.0,Denver,CO,39.749824,-105.021398,687630.0
2633,2633,3390 West Iowa Avenue,80219.0,Denver,CO,39.687407,-105.03099399999999,344670.0
2635,2635,244 Pennsylvania Street,80203.0,Denver,CO,39.720059,-104.98111999999999,513255.0
2638,2638,2727 West 46th Avenue,80211.0,Denver,CO,39.780456,-105.021273,557246.0
2639,2639,3444 Gilpin Street,80205.0,Denver,CO,39.765409999999996,-104.966844,515697.0
2641,2641,1734 Julian Street,80204.0,Denver,CO,39.74477,-105.031129,438471.0
2646,2646,468 South Logan Street,80209.0,Denver,CO,39.708079,-104.982344,600510.0
2648,2648,76 Lincoln Street,80209.0,Denver,CO,39.715137,-104.9859,447578.0
2649,2649,4880 Irving Street,80221.0,Denver,CO,39.785333,-105.02956100000002,397433.0
2653,2653,4168 Zenobia Street,80212.0,Denver,CO,39.774178000000006,-105.051731,550652.0
2654,2654,2445 Ames Street,80214.0,Edgewater,CO,39.752053000000004,-105.054783,534463.0
2655,2655,4150 East Cornell Avenue,80222.0,Denver,CO,39.663156,-104.939798,441379.0
2656,2656,4863 Quitman Street,80212.0,Denver,CO,39.784925,-105.040718,432365.0
2659,2659,3628 High Street,80205.0,Denver,CO,39.767514,-104.964358,407565.0
2662,2662,2713 West 25th Avenue,80211.0,Denver,CO,39.753945,-105.021029,694347.0
2663,2663,250 South Quebec Street,80231.0,Denver,CO,39.692786,-104.89635,305222.0
2664,2664,476 Clarkson Street,80218.0,Denver,CO,39.723909,-104.97723400000001,588780.0
2665,2665,2626 Curtis Street,80205.0,Denver,CO,39.756674,-104.982032,823242.0
2666,2666,3095 South Race Street,80210.0,Denver,CO,39.660592,-104.96540700000001,607841.0
2667,2667,4032 Lipan Street,80211.0,Denver,CO,39.772387,-105.001415,529602.0
2669,2669,2340 Blake Street,80205.0,Denver,CO,39.75744,-104.98966100000001,397869.0
2670,2670,2844 Meade Street,80211.0,Denver,CO,39.758069,-105.035428,868253.0
2672,2672,5173 Decatur Street,80221.0,Denver,CO,39.790626,-105.021934,333755.0
2673,2673,1175 East 11th Avenue,80218.0,Denver,CO,39.733847999999995,-104.973285,960068.0
2677,2677,1757 West 34th Avenue,80211.0,Denver,CO,39.764682,-105.007778,808265.0
2678,2678,2502 South Williams Street,80210.0,Denver,CO,39.671045,-104.9661,447985.0
2679,2679,4595 Meade Street,80211.0,Denver,CO,39.780059,-105.03608100000001,516510.0
2680,2680,3548 Elizabeth Street,80205.0,Denver,CO,39.766545,-104.95563,481791.0
2682,2682,685 Clarkson Street,80209.0,Denver,CO,39.704190000000004,-104.978402,644809.0
2684,2684,523 26th Street,80205.0,Denver,CO,39.753631,-104.978702,533931.0
2687,2687,1693 South Knox Court,80219.0,Denver,CO,39.685266,-105.03277,359777.0
2688,2688,372 South Grant Street,80209.0,Denver,CO,39.709769,-104.983694,814406.0
2689,2689,115 South Bannock Street,80223.0,Denver,CO,39.714433,-104.990296,561770.0
2693,2693,705 Stuart Street,80204.0,Denver,CO,39.728485,-105.043028,570916.0
2694,2694,101 South Newton Street,80219.0,Denver,CO,39.714807,-105.037628,392701.0
2695,2695,13085 East 55th Avenue,80239.0,Denver,CO,39.793362,-104.836141,333879.0
2697,2697,2738 Josephine Street,80205.0,Denver,CO,39.756437,-104.95822199999999,493193.0
2698,2698,73 Lincoln Street,80203.0,Denver,CO,39.717782,-104.986574,988739.0
2704,2704,3430 Sheridan Boulevard,80212.0,Denver,CO,39.76535,-105.05291399999999,569688.0
2705,2705,781 Birch Street,80220.0,Denver,CO,39.727132,-104.93631200000002,676578.0
2708,2708,2956 Champa Street,80205.0,Denver,CO,39.759258,-104.976993,442441.0
2709,2709,1901 South Washington Street,80210.0,Denver,CO,39.682013,-104.979649,598140.0
2710,2710,161 South Emerson Street,80209.0,Denver,CO,39.71359,-104.9772,306201.0
2711,2711,3136 Perry Street,80212.0,Denver,CO,39.761494,-105.039245,341766.0
2712,2712,5269 East Asbury Avenue,80222.0,Denver,CO,39.680639,-104.92536299999999,451050.0
2715,2715,3433 Clay Street,80211.0,Denver,CO,39.765082,-105.02083700000001,633412.0
2718,2718,8007 East 29th Avenue,80238.0,Denver,CO,39.758326000000004,-104.895372,724126.0
2719,2719,3801 West Colfax Avenue,80204.0,Denver,CO,39.734867,-105.03707299999999,414597.0
2721,2721,4245 Pecos Street,80211.0,Denver,CO,39.774961,-105.006745,640196.0
2723,2723,1650 South Julian Way,80219.0,Denver,CO,39.686507,-105.031295,372388.0
2725,2725,2734 Clayton Street,80205.0,Denver,CO,39.756444,-104.95451200000001,485875.0
2726,2726,1891 South Pennsylvania Street,80210.0,Denver,CO,39.682323,-104.98195,693347.0
2727,2727,3823 Gilpin Street,80205.0,Denver,CO,39.770512,-104.967527,581370.0
2728,2728,1921 West 37th Avenue,80211.0,Denver,CO,39.768345000000004,-105.010342,1233532.0
2729,2729,388 South Downing Street,80209.0,Denver,CO,39.709526000000004,-104.97306499999999,537887.0
2731,2731,774 East 7th Avenue,80203.0,Denver,CO,39.727136,-104.977847,772317.0
2732,2732,3400 Gaylord Street,80205.0,Denver,CO,39.764656,-104.96063799999999,531245.0
2734,2734,3606 Marion Street,80205.0,Denver,CO,39.767139,-104.97173500000001,409414.0
2735,2735,569 Williams Street,80209.0,Denver,CO,39.70629,-104.966641,800955.0
2736,2736,3227 Curtis Street,80205.0,Denver,CO,39.762744,-104.97519,634297.0
2737,2737,1925 South Lincoln Street,80210.0,Denver,CO,39.681587,-104.98666899999999,566865.0
2738,2738,4035 West 27th Avenue,80212.0,Denver,CO,39.756906,-105.04029299999999,349579.0
2739,2739,1890 South Washington Street,80210.0,Denver,CO,39.682313,-104.97901999999999,1324862.0
2741,2741,2759 West 34th Avenue,80211.0,Denver,CO,39.76466,-105.02186499999999,704552.0
2743,2743,2749 Osceola Street,80212.0,Denver,CO,39.756985,-105.03843300000001,617195.0
2744,2744,3620 Mariposa Street,80211.0,Denver,CO,39.767314,-105.00263899999999,440861.0
2745,2745,870 Madison Street,80206.0,Denver,CO,39.730309999999996,-104.94587299999999,604563.0
2746,2746,3827 Lafayette Street,80205.0,Denver,CO,39.768683,-104.97121499999999,415280.0
2747,2747,77 Pearl Street,80203.0,Denver,CO,39.717953,-104.980598,342577.0
2748,2748,2330 West Scott Place,80211.0,Denver,CO,39.778719,-105.01481499999998,759278.0
2750,2750,1225 Detroit Street,80206.0,Denver,CO,39.735713,-104.95428899999999,821931.0
2751,2751,401 South Perry Street,80219.0,Denver,CO,39.70929,-105.040031,367113.0
2752,2752,3041 Humboldt Street,80205.0,Denver,CO,39.760256,-104.969994,431498.0
2753,2753,3241 Navajo Street,80211.0,Denver,CO,39.762823,-105.00443999999999,456210.0
2754,2754,2155 Downing Street,80205.0,Denver,CO,39.749071,-104.973597,539787.0
2756,2756,3215 West 30th Avenue,80211.0,Denver,CO,39.760471,-105.028558,452900.0
2757,2757,2040 Hooker Street,80211.0,Denver,CO,39.748419,-105.027873,509956.0
2758,2758,1331 Marion Street,80218.0,Denver,CO,39.737483000000005,-104.972169,862574.0
2760,2760,5186 Fraser Street,80239.0,Denver,CO,39.787217999999996,-104.811172,379237.0
2761,2761,711 South Clay Street,80219.0,Denver,CO,39.703571999999994,-105.020701,359040.0
2762,2762,2944 South Eaton Street,80227.0,Denver,CO,39.660919,-105.05508600000002,401782.0
2764,2764,2663 Champa Street,80205.0,Denver,CO,39.756869,-104.981027,1022405.0
2765,2765,1690 Milwaukee Street,80206.0,Denver,CO,39.743524,-104.952275,1435072.0
2766,2766,3554 Humboldt Street,80205.0,Denver,CO,39.766767,-104.969301,820040.0
2768,2768,2351 Glenarm Place,80205.0,Denver,CO,39.751272,-104.98128600000001,932917.0
2769,2769,7324 East Princeton Avenue,80237.0,Denver,CO,39.640431,-104.90363400000001,257387.0
2770,2770,1545 Hooker Street,80204.0,Denver,CO,39.741234999999996,-105.028754,1168785.0
2772,2772,3532 Osage Street,80211.0,Denver,CO,39.766312,-105.00497299999999,432465.0
2773,2773,1700 West Burlington Place,80221.0,Denver,CO,39.78922,-105.00660500000001,557175.0
2774,2774,3506 Osage Street,80211.0,Denver,CO,39.765754,-105.00495900000001,978805.0
2776,2776,1812 South Sherman Street,80210.0,Denver,CO,39.683617,-104.98486499999999,1251041.0
2777,2777,1124 West 11th Avenue,80204.0,Denver,CO,39.733501000000004,-105.002299,330994.0
2778,2778,1401 Wolff Street,80204.0,Denver,CO,39.738659000000006,-105.048997,618082.0
2781,2781,1263 Hudson Street,80220.0,Denver,CO,39.735813,-104.92376200000001,513181.0
2785,2785,751 Galapago Street,80204.0,Denver,CO,39.728276,-104.99670400000001,771617.0
2786,2786,3233 Vallejo Street,80211.0,Denver,CO,39.762602,-105.013302,365137.0
2788,2788,1175 South Steele Street,80210.0,Denver,CO,39.695184000000005,-104.95036599999999,1301143.0
2789,2789,2722 Ivy Street,80022.0,Commerce City,CO,39.827911,-104.919377,278830.0
2790,2790,3819 West 50th Avenue,80221.0,Denver,CO,39.787574,-105.037259,407756.0
2791,2791,3311 West 20th Avenue,80211.0,Denver,CO,39.747834999999995,-105.03036599999999,613715.0
2792,2792,2634 West 33rd Avenue,80211.0,Denver,CO,39.763071000000004,-105.019782,427227.0
2796,2796,3256 Quivas Street,80211.0,Denver,CO,39.762861,-105.00756100000001,647121.0
2797,2797,1355 Corona Street,80218.0,Denver,CO,39.737860999999995,-104.97444899999999,657353.0
2799,2799,1015 Corona Street,80218.0,Denver,CO,39.732419,-104.974411,828875.0
2801,2801,3311 Clay Street,80211.0,Denver,CO,39.763498999999996,-105.020816,629701.0
2803,2803,1543 Newton Street,80204.0,Denver,CO,39.741345,-105.03731499999999,585740.0
2804,2804,4950 Clay Street,80221.0,Denver,CO,39.786588,-105.020159,382016.0
2807,2807,917 Knox Court,80204.0,Denver,CO,39.73149,-105.032449,371605.0
2810,2810,2821 Stout Street,80205.0,Denver,CO,39.757609,-104.97833600000001,644275.0
2811,2811,4039 Bryant Street,80211.0,Denver,CO,39.772479,-105.01931100000002,521960.0
2814,2814,4124 Osage Street,80211.0,Denver,CO,39.773528000000006,-105.005058,460230.0
2815,2815,3121 York Street,80205.0,Denver,CO,39.761203,-104.960081,590735.0
2816,2816,101 East 2nd Avenue,80203.0,Denver,CO,39.719538,-104.98606200000002,662234.0
2817,2817,1720 East 33rd Avenue,80205.0,Denver,CO,39.763077,-104.96644199999999,490069.0
2818,2818,118 South Dale Court,80219.0,Denver,CO,39.71444,-105.021221,343351.0
2820,2820,661 Quitman Street,80204.0,Denver,CO,39.727961,-105.040857,352268.0
2823,2823,2123 Gaylord Street,80205.0,Denver,CO,39.748661,-104.96133999999999,1124643.0
2827,2827,9095 Prairie Meadow Drive,80238.0,Denver,CO,39.793978,-104.89465200000001,1196131.0
2829,2829,4670 Perry Street,80212.0,Denver,CO,39.781572,-105.03893400000001,568533.0
2833,2833,135 West Irvington Place,80223.0,Denver,CO,39.717736,-104.990117,793522.0
2835,2835,2561 Ash Street,80207.0,Denver,CO,39.754178,-104.938643,667088.0
2836,2836,4141 Tejon Street,80211.0,Denver,CO,39.773721,-105.01154199999999,645889.0
2837,2837,2845 Umatilla Street,80211.0,Denver,CO,39.758084999999994,-105.01201999999999,391123.0
2838,2838,709 31st Street,80205.0,Denver,CO,39.759510999999996,-104.97412800000001,479050.0
2839,2839,4456 Alcott Street,80211.0,Denver,CO,39.777623,-105.01671499999999,532229.0
2842,2842,2714 West Wesley Avenue,80219.0,Denver,CO,39.672959000000006,-105.01983999999999,317989.0
2843,2843,765 Emerson Street,80209.0,Denver,CO,39.702619,-104.97723899999998,876366.0
2845,2845,2342 Larimer Street,80205.0,Denver,CO,39.755853,-104.988022,4545441.0
2846,2846,3383 West 31st Avenue,80211.0,Denver,CO,39.761458000000005,-105.031865,817532.0
2847,2847,4433 East 16th Avenue,80220.0,Denver,CO,39.741817,-104.936361,412504.0
2849,2849,463 Osceola Street,80204.0,Denver,CO,39.724092,-105.038656,347375.0
2850,2850,2522 Vine Street,80205.0,Denver,CO,39.753709,-104.96185600000001,551049.0
2851,2851,3904 Winona Court,80212.0,Denver,CO,39.771278,-105.04711299999998,600939.0
2853,2853,1161 Fillmore Street,80206.0,Denver,CO,39.734725,-104.953228,567685.0
2855,2855,3132 Umatilla Street,80211.0,Denver,CO,39.761553,-105.011477,365204.0
2858,2858,926 Garfield Street,80206.0,Denver,CO,39.731053,-104.943666,730654.0
2859,2859,854 Pearl Street,80203.0,Denver,CO,39.730098999999996,-104.979602,992049.0
2862,2862,3927 Yates Street,80212.0,Denver,CO,39.77159,-105.05121799999999,540072.0
2863,2863,2309 West 30th Avenue,80211.0,Denver,CO,39.759848,-105.015028,492241.0
2864,2864,690 Pennsylvania Street,80209.0,Denver,CO,39.704069,-104.98133899999999,434612.0
2866,2866,3501 Perry Street,80212.0,Denver,CO,39.766059000000006,-105.039501,556856.0
2868,2868,820 Fox Street,80204.0,Denver,CO,39.729402,-104.994965,486313.0
2869,2869,4495 Vrain Street,80212.0,Denver,CO,39.778223,-105.04659,751099.0
2871,2871,3435 Marion Street,80205.0,Denver,CO,39.765196,-104.97246000000001,435943.0
2872,2872,3601 Navajo Street,80211.0,Denver,CO,39.767003,-105.00426599999999,439058.0
2873,2873,3459 Race Street,80205.0,Denver,CO,39.765584000000004,-104.963788,590286.0
2874,2874,1575 West 43rd Avenue,80211.0,Denver,CO,39.775837,-105.005996,546759.0
2878,2878,2557 West Dunkeld Place,80211.0,Denver,CO,39.760631,-105.019547,379440.0
2880,2880,779 South Utica Street,80219.0,Denver,CO,39.702647,-105.04635800000001,308430.0
2882,2882,1857 West 35th Avenue,80211.0,Denver,CO,39.765828000000006,-105.00941200000001,815334.0
2883,2883,4831 Tejon Street,80221.0,Denver,CO,39.784361,-105.011521,415166.0
2885,2885,612 East 11th Avenue,80203.0,Denver,CO,39.733436,-104.97952099999999,335354.0
2886,2886,820 Lipan Street,80204.0,Denver,CO,39.729324,-105.001231,440375.0
2889,2889,548 Pearl Street,80209.0,Denver,CO,39.706555,-104.980101,827871.0
2890,2890,1200 South Sherman Street,80210.0,Denver,CO,39.694614,-104.984756,765500.0
2891,2891,2459 Gaylord Street,80205.0,Denver,CO,39.753029999999995,-104.961322,640701.0
2892,2892,2968 South Patton Court,80236.0,Denver,CO,39.661823999999996,-105.040132,402133.0
2893,2893,3928 Newton Street,80211.0,Denver,CO,39.771906,-105.03666799999999,503608.0
2894,2894,1877 Gaylord Street,80206.0,Denver,CO,39.746182,-104.961344,795481.0
2895,2895,1877 Gaylord Street,80206.0,Denver,CO,39.746182,-104.961344,795481.0
